park,hour,weekday,season,Term,cars
Rose Garden,3,Wednesday,Fall,2.0,18.0
Rose Garden,3,Wednesday,Spring,0.0,5.0
Rose Garden,3,Wednesday,Spring,1.0,4.0
Rose Garden,3,Wednesday,Spring,2.0,7.0
Rose Garden,3,Wednesday,Summer,0.0,4.0
Rose Garden,3,Wednesday,Summer,1.0,16.0
Rose Garden,3,Wednesday,Summer,2.0,
Rose Garden,3,Wednesday,Winter,0.0,4.0
Rose Garden,3,Wednesday,Winter,1.0,
Rose Garden,3,Wednesday,Winter,2.0,9.0
Rose Garden,3,Thursday,Fall,0.0,10.0
Rose Garden,3,Thursday,Fall,1.0,
Rose Garden,3,Thursday,Fall,2.0,24.0
Rose Garden,3,Thursday,Spring,0.0,11.0
Rose Garden,3,Thursday,Spring,1.0,5.0
Rose Garden,3,Thursday,Spring,2.0,19.0
Rose Garden,3,Thursday,Summer,0.0,5.0
Rose Garden,3,Thursday,Summer,1.0,28.0
Rose Garden,3,Thursday,Summer,2.0,
Rose Garden,3,Thursday,Winter,0.0,6.0
Rose Garden,3,Thursday,Winter,1.0,
Rose Garden,3,Thursday,Winter,2.0,12.0
Rose Garden,3,Friday,Fall,0.0,12.0
Rose Garden,3,Friday,Fall,1.0,
Rose Garden,3,Friday,Fall,2.0,29.0
Rose Garden,3,Friday,Spring,0.0,14.0
Rose Garden,3,Friday,Spring,1.0,8.0
Rose Garden,3,Friday,Spring,2.0,23.0
Rose Garden,3,Friday,Summer,0.0,17.0
Rose Garden,3,Friday,Summer,1.0,42.0
Rose Garden,3,Friday,Summer,2.0,
Rose Garden,3,Friday,Winter,0.0,7.0
Rose Garden,3,Friday,Winter,1.0,
Rose Garden,3,Friday,Winter,2.0,16.0
Rose Garden,3,Saturday,Fall,0.0,18.0
Rose Garden,3,Saturday,Fall,1.0,
Rose Garden,3,Saturday,Fall,2.0,30.0
Rose Garden,3,Saturday,Spring,0.0,16.0
Rose Garden,3,Saturday,Spring,1.0,7.0
Rose Garden,3,Saturday,Spring,2.0,27.0
Rose Garden,3,Saturday,Summer,0.0,20.0
Rose Garden,3,Saturday,Summer,1.0,31.0
Rose Garden,3,Saturday,Summer,2.0,
Rose Garden,3,Saturday,Winter,0.0,8.0
Rose Garden,3,Saturday,Winter,1.0,
Rose Garden,3,Saturday,Winter,2.0,19.0
Rose Garden,3,Sunday,Fall,0.0,24.0
Rose Garden,3,Sunday,Fall,1.0,
Rose Garden,3,Sunday,Fall,2.0,31.0
Rose Garden,3,Sunday,Spring,0.0,18.0
Rose Garden,3,Sunday,Spring,1.0,20.0
Rose Garden,3,Sunday,Spring,2.0,32.0
Rose Garden,3,Sunday,Summer,0.0,28.0
Rose Garden,3,Sunday,Summer,1.0,44.0
Rose Garden,3,Sunday,Summer,2.0,
Rose Garden,3,Sunday,Winter,0.0,9.0
Rose Garden,3,Sunday,Winter,1.0,
Rose Garden,3,Sunday,Winter,2.0,22.0
Rose Garden,4,Monday,Fall,0.0,0.0
Rose Garden,4,Monday,Fall,1.0,
Rose Garden,4,Monday,Fall,2.0,0.0
Rose Garden,4,Monday,Spring,0.0,0.0
Rose Garden,4,Monday,Spring,1.0,0.0
Rose Garden,4,Monday,Spring,2.0,0.0
Rose Garden,4,Monday,Summer,0.0,0.0
Rose Garden,4,Monday,Summer,1.0,0.0
Rose Garden,4,Monday,Summer,2.0,
Rose Garden,4,Monday,Winter,0.0,0.0
Rose Garden,4,Monday,Winter,1.0,
Rose Garden,4,Monday,Winter,2.0,0.0
Rose Garden,4,Tuesday,Fall,0.0,
Rose Garden,4,Tuesday,Fall,1.0,
Rose Garden,4,Tuesday,Fall,2.0,19.0
Rose Garden,4,Tuesday,Spring,0.0,3.0
Rose Garden,4,Tuesday,Spring,1.0,2.0
Rose Garden,4,Tuesday,Spring,2.0,5.0
Rose Garden,4,Tuesday,Summer,0.0,3.0
Rose Garden,4,Tuesday,Summer,1.0,6.0
Rose Garden,4,Tuesday,Summer,2.0,
Rose Garden,4,Tuesday,Winter,0.0,2.0
Rose Garden,4,Tuesday,Winter,1.0,
Rose Garden,4,Tuesday,Winter,2.0,4.0
Rose Garden,4,Wednesday,Fall,0.0,11.0
Rose Garden,4,Wednesday,Fall,1.0,
Rose Garden,4,Wednesday,Fall,2.0,18.0
Rose Garden,4,Wednesday,Spring,0.0,5.0
Rose Garden,4,Wednesday,Spring,1.0,4.0
Rose Garden,4,Wednesday,Spring,2.0,7.0
Rose Garden,4,Wednesday,Summer,0.0,4.0
Rose Garden,4,Wednesday,Summer,1.0,16.0
Rose Garden,4,Wednesday,Summer,2.0,
Rose Garden,4,Wednesday,Winter,0.0,4.0
Rose Garden,4,Wednesday,Winter,1.0,
Rose Garden,4,Wednesday,Winter,2.0,9.0
Rose Garden,4,Thursday,Fall,0.0,10.0
Rose Garden,4,Thursday,Fall,1.0,
Rose Garden,4,Thursday,Fall,2.0,24.0
Rose Garden,4,Thursday,Spring,0.0,11.0
Rose Garden,4,Thursday,Spring,1.0,5.0
Rose Garden,4,Thursday,Spring,2.0,19.0
Rose Garden,4,Thursday,Summer,0.0,5.0
Rose Garden,4,Thursday,Summer,1.0,28.0
Rose Garden,4,Thursday,Summer,2.0,
Rose Garden,4,Thursday,Winter,0.0,6.0
Rose Garden,4,Thursday,Winter,1.0,
Rose Garden,4,Thursday,Winter,2.0,11.0
Rose Garden,4,Friday,Fall,0.0,12.0
Rose Garden,4,Friday,Fall,1.0,
Rose Garden,4,Friday,Fall,2.0,29.0
Rose Garden,4,Friday,Spring,0.0,14.0
Rose Garden,4,Friday,Spring,1.0,8.0
Rose Garden,4,Friday,Spring,2.0,22.0
Rose Garden,4,Friday,Summer,0.0,17.0
Rose Garden,4,Friday,Summer,1.0,42.0
Rose Garden,4,Friday,Summer,2.0,
Rose Garden,4,Friday,Winter,0.0,7.0
Rose Garden,4,Friday,Winter,1.0,
Rose Garden,4,Friday,Winter,2.0,16.0
Rose Garden,4,Saturday,Fall,0.0,18.0
Rose Garden,4,Saturday,Fall,1.0,
Rose Garden,4,Saturday,Fall,2.0,30.0
Rose Garden,4,Saturday,Spring,0.0,16.0
Rose Garden,4,Saturday,Spring,1.0,7.0
Rose Garden,4,Saturday,Spring,2.0,27.0
Rose Garden,4,Saturday,Summer,0.0,20.0
Rose Garden,4,Saturday,Summer,1.0,31.0
Rose Garden,4,Saturday,Summer,2.0,
Rose Garden,4,Saturday,Winter,0.0,8.0
Rose Garden,4,Saturday,Winter,1.0,
Rose Garden,4,Saturday,Winter,2.0,18.0
Rose Garden,4,Sunday,Fall,0.0,24.0
Rose Garden,4,Sunday,Fall,1.0,
Rose Garden,4,Sunday,Fall,2.0,31.0
Rose Garden,4,Sunday,Spring,0.0,18.0
Rose Garden,4,Sunday,Spring,1.0,20.0
Rose Garden,4,Sunday,Spring,2.0,32.0
Rose Garden,4,Sunday,Summer,0.0,28.0
Rose Garden,4,Sunday,Summer,1.0,43.0
Rose Garden,4,Sunday,Summer,2.0,
Rose Garden,4,Sunday,Winter,0.0,8.0
Rose Garden,4,Sunday,Winter,1.0,
Rose Garden,4,Sunday,Winter,2.0,22.0
Rose Garden,5,Monday,Fall,0.0,0.0
Rose Garden,5,Monday,Fall,1.0,
Rose Garden,5,Monday,Fall,2.0,0.0
Rose Garden,5,Monday,Spring,0.0,0.0
Rose Garden,5,Monday,Spring,1.0,0.0
Rose Garden,5,Monday,Spring,2.0,1.0
Rose Garden,5,Monday,Summer,0.0,0.0
Rose Garden,5,Monday,Summer,1.0,0.0
Rose Garden,5,Monday,Summer,2.0,
Rose Garden,5,Monday,Winter,0.0,0.0
Rose Garden,5,Monday,Winter,1.0,
Rose Garden,5,Monday,Winter,2.0,1.0
Rose Garden,5,Tuesday,Fall,0.0,
Rose Garden,5,Tuesday,Fall,1.0,
Rose Garden,5,Tuesday,Fall,2.0,19.0
Rose Garden,5,Tuesday,Spring,0.0,3.0
Rose Garden,5,Tuesday,Spring,1.0,2.0
Rose Garden,5,Tuesday,Spring,2.0,5.0
Rose Garden,5,Tuesday,Summer,0.0,3.0
Rose Garden,5,Tuesday,Summer,1.0,6.0
Rose Garden,5,Tuesday,Summer,2.0,
Rose Garden,5,Tuesday,Winter,0.0,2.0
Rose Garden,5,Tuesday,Winter,1.0,
Rose Garden,5,Tuesday,Winter,2.0,4.0
Rose Garden,5,Wednesday,Fall,0.0,11.0
Rose Garden,5,Wednesday,Fall,1.0,
Rose Garden,5,Wednesday,Fall,2.0,18.0
Rose Garden,5,Wednesday,Spring,0.0,5.0
Rose Garden,5,Wednesday,Spring,1.0,4.0
Rose Garden,5,Wednesday,Spring,2.0,8.0
Rose Garden,5,Wednesday,Summer,0.0,5.0
Rose Garden,5,Wednesday,Summer,1.0,16.0
Rose Garden,5,Wednesday,Summer,2.0,
Rose Garden,5,Wednesday,Winter,0.0,4.0
Rose Garden,5,Wednesday,Winter,1.0,
Rose Garden,5,Wednesday,Winter,2.0,9.0
Rose Garden,5,Thursday,Fall,0.0,10.0
Rose Garden,5,Thursday,Fall,1.0,
Rose Garden,5,Thursday,Fall,2.0,24.0
Rose Garden,5,Thursday,Spring,0.0,11.0
Rose Garden,5,Thursday,Spring,1.0,5.0
Rose Garden,5,Thursday,Spring,2.0,19.0
Rose Garden,5,Thursday,Summer,0.0,5.0
Rose Garden,5,Thursday,Summer,1.0,28.0
Rose Garden,5,Thursday,Summer,2.0,
Rose Garden,5,Thursday,Winter,0.0,6.0
Rose Garden,5,Thursday,Winter,1.0,
Rose Garden,5,Thursday,Winter,2.0,11.0
Rose Garden,5,Friday,Fall,0.0,12.0
Rose Garden,5,Friday,Fall,1.0,
Rose Garden,5,Friday,Fall,2.0,30.0
Rose Garden,5,Friday,Spring,0.0,14.0
Rose Garden,5,Friday,Spring,1.0,8.0
Rose Garden,5,Friday,Spring,2.0,22.0
Rose Garden,5,Friday,Summer,0.0,17.0
Rose Garden,5,Friday,Summer,1.0,42.0
Rose Garden,5,Friday,Summer,2.0,
Rose Garden,5,Friday,Winter,0.0,7.0
Rose Garden,5,Friday,Winter,1.0,
Rose Garden,5,Friday,Winter,2.0,16.0
Rose Garden,5,Saturday,Fall,0.0,18.0
Rose Garden,5,Saturday,Fall,1.0,
Rose Garden,5,Saturday,Fall,2.0,30.0
Rose Garden,5,Saturday,Spring,0.0,16.0
Rose Garden,5,Saturday,Spring,1.0,7.0
Rose Garden,5,Saturday,Spring,2.0,27.0
Rose Garden,5,Saturday,Summer,0.0,20.0
Rose Garden,5,Saturday,Summer,1.0,32.0
Rose Garden,5,Saturday,Summer,2.0,
Rose Garden,5,Saturday,Winter,0.0,8.0
Rose Garden,5,Saturday,Winter,1.0,
Rose Garden,5,Saturday,Winter,2.0,18.0
Rose Garden,5,Sunday,Fall,0.0,24.0
Rose Garden,5,Sunday,Fall,1.0,
Rose Garden,5,Sunday,Fall,2.0,32.0
Rose Garden,5,Sunday,Spring,0.0,18.0
Rose Garden,5,Sunday,Spring,1.0,20.0
Rose Garden,5,Sunday,Spring,2.0,32.0
Rose Garden,5,Sunday,Summer,0.0,28.0
Rose Garden,5,Sunday,Summer,1.0,43.0
Rose Garden,5,Sunday,Summer,2.0,
Rose Garden,5,Sunday,Winter,0.0,8.0
Rose Garden,5,Sunday,Winter,1.0,
Rose Garden,5,Sunday,Winter,2.0,22.0
Rose Garden,6,Monday,Fall,0.0,0.0
Rose Garden,6,Monday,Fall,1.0,
Rose Garden,6,Monday,Fall,2.0,2.0
Rose Garden,6,Monday,Spring,0.0,6.0
Rose Garden,6,Monday,Spring,1.0,1.0
Rose Garden,6,Monday,Spring,2.0,5.0
Rose Garden,6,Monday,Summer,0.0,1.0
Rose Garden,6,Monday,Summer,1.0,1.0
Rose Garden,6,Monday,Summer,2.0,
Rose Garden,6,Monday,Winter,0.0,0.0
Rose Garden,6,Monday,Winter,1.0,
Rose Garden,6,Monday,Winter,2.0,3.0
Rose Garden,6,Tuesday,Fall,0.0,
Rose Garden,6,Tuesday,Fall,1.0,
Rose Garden,6,Tuesday,Fall,2.0,21.0
Rose Garden,6,Tuesday,Spring,0.0,4.0
Rose Garden,6,Tuesday,Spring,1.0,3.0
Rose Garden,6,Tuesday,Spring,2.0,6.0
Rose Garden,6,Tuesday,Summer,0.0,5.0
Rose Garden,6,Tuesday,Summer,1.0,7.0
Rose Garden,6,Tuesday,Summer,2.0,
Rose Garden,6,Tuesday,Winter,0.0,3.0
Rose Garden,6,Tuesday,Winter,1.0,
Rose Garden,6,Tuesday,Winter,2.0,6.0
Rose Garden,6,Wednesday,Fall,0.0,14.0
Rose Garden,6,Wednesday,Fall,1.0,
Rose Garden,6,Wednesday,Fall,2.0,19.0
Rose Garden,6,Wednesday,Spring,0.0,7.0
Rose Garden,6,Wednesday,Spring,1.0,4.0
Rose Garden,6,Wednesday,Spring,2.0,9.0
Rose Garden,6,Wednesday,Summer,0.0,14.0
Rose Garden,6,Wednesday,Summer,1.0,18.0
Rose Garden,6,Wednesday,Summer,2.0,
Rose Garden,6,Wednesday,Winter,0.0,5.0
Rose Garden,6,Wednesday,Winter,1.0,
Rose Garden,6,Wednesday,Winter,2.0,11.0
Rose Garden,6,Thursday,Fall,0.0,11.0
Rose Garden,6,Thursday,Fall,1.0,
Rose Garden,6,Thursday,Fall,2.0,25.0
Rose Garden,6,Thursday,Spring,0.0,12.0
Rose Garden,6,Thursday,Spring,1.0,5.0
Rose Garden,6,Thursday,Spring,2.0,20.0
Rose Garden,6,Thursday,Summer,0.0,8.0
Rose Garden,6,Thursday,Summer,1.0,28.0
Rose Garden,6,Thursday,Summer,2.0,
Rose Garden,6,Thursday,Winter,0.0,6.0
Rose Garden,6,Thursday,Winter,1.0,
Rose Garden,6,Thursday,Winter,2.0,13.0
Rose Garden,6,Friday,Fall,0.0,13.0
Rose Garden,6,Friday,Fall,1.0,
Rose Garden,6,Friday,Fall,2.0,31.0
Rose Garden,6,Friday,Spring,0.0,15.0
Rose Garden,6,Friday,Spring,1.0,9.0
Rose Garden,6,Friday,Spring,2.0,23.0
Rose Garden,6,Friday,Summer,0.0,18.0
Rose Garden,6,Friday,Summer,1.0,42.0
Rose Garden,6,Friday,Summer,2.0,
Rose Garden,6,Friday,Winter,0.0,8.0
Rose Garden,6,Friday,Winter,1.0,
Rose Garden,6,Friday,Winter,2.0,17.0
Rose Garden,6,Saturday,Fall,0.0,19.0
Rose Garden,6,Saturday,Fall,1.0,
Rose Garden,6,Saturday,Fall,2.0,30.0
Rose Garden,6,Saturday,Spring,0.0,16.0
Rose Garden,6,Saturday,Spring,1.0,7.0
Rose Garden,6,Saturday,Spring,2.0,27.0
Rose Garden,6,Saturday,Summer,0.0,20.0
Rose Garden,6,Saturday,Summer,1.0,33.0
Rose Garden,6,Saturday,Summer,2.0,
Rose Garden,6,Saturday,Winter,0.0,8.0
Rose Garden,6,Saturday,Winter,1.0,
Rose Garden,6,Saturday,Winter,2.0,19.0
Rose Garden,6,Sunday,Fall,0.0,24.0
Rose Garden,6,Sunday,Fall,1.0,
Rose Garden,6,Sunday,Fall,2.0,31.0
Rose Garden,6,Sunday,Spring,0.0,18.0
Rose Garden,6,Sunday,Spring,1.0,20.0
Rose Garden,6,Sunday,Spring,2.0,32.0
Rose Garden,6,Sunday,Summer,0.0,28.0
Rose Garden,6,Sunday,Summer,1.0,43.0
Rose Garden,6,Sunday,Summer,2.0,
Rose Garden,6,Sunday,Winter,0.0,8.0
Rose Garden,6,Sunday,Winter,1.0,
Rose Garden,6,Sunday,Winter,2.0,22.0
Rose Garden,7,Monday,Fall,0.0,1.0
Rose Garden,7,Monday,Fall,1.0,
Rose Garden,7,Monday,Fall,2.0,15.0
Rose Garden,7,Monday,Spring,0.0,19.0
Rose Garden,7,Monday,Spring,1.0,11.0
Rose Garden,7,Monday,Spring,2.0,16.0
Rose Garden,7,Monday,Summer,0.0,4.0
Rose Garden,7,Monday,Summer,1.0,6.0
Rose Garden,7,Monday,Summer,2.0,
Rose Garden,7,Monday,Winter,0.0,2.0
Rose Garden,7,Monday,Winter,1.0,
Rose Garden,7,Monday,Winter,2.0,11.0
Rose Garden,7,Tuesday,Fall,0.0,
Rose Garden,7,Tuesday,Fall,1.0,
Rose Garden,7,Tuesday,Fall,2.0,33.0
Rose Garden,7,Tuesday,Spring,0.0,11.0
Rose Garden,7,Tuesday,Spring,1.0,14.0
Rose Garden,7,Tuesday,Spring,2.0,14.0
Rose Garden,7,Tuesday,Summer,0.0,16.0
Rose Garden,7,Tuesday,Summer,1.0,13.0
Rose Garden,7,Tuesday,Summer,2.0,
Rose Garden,7,Tuesday,Winter,0.0,3.0
Rose Garden,7,Tuesday,Winter,1.0,
Rose Garden,7,Tuesday,Winter,2.0,12.0
Rose Garden,7,Wednesday,Fall,0.0,16.0
Rose Garden,7,Wednesday,Fall,1.0,
Rose Garden,7,Wednesday,Fall,2.0,33.0
Rose Garden,7,Wednesday,Spring,0.0,13.0
Rose Garden,7,Wednesday,Spring,1.0,19.0
Rose Garden,7,Wednesday,Spring,2.0,17.0
Rose Garden,7,Wednesday,Summer,0.0,34.0
Rose Garden,7,Wednesday,Summer,1.0,27.0
Rose Garden,7,Wednesday,Summer,2.0,
Rose Garden,7,Wednesday,Winter,0.0,7.0
Rose Garden,7,Wednesday,Winter,1.0,
Rose Garden,7,Wednesday,Winter,2.0,19.0
Rose Garden,7,Thursday,Fall,0.0,15.0
Rose Garden,7,Thursday,Fall,1.0,
Rose Garden,7,Thursday,Fall,2.0,36.0
Rose Garden,7,Thursday,Spring,0.0,19.0
Rose Garden,7,Thursday,Spring,1.0,23.0
Rose Garden,7,Thursday,Spring,2.0,28.0
Rose Garden,7,Thursday,Summer,0.0,26.0
Rose Garden,7,Thursday,Summer,1.0,35.0
Rose Garden,7,Thursday,Summer,2.0,
Rose Garden,7,Thursday,Winter,0.0,8.0
Rose Garden,7,Thursday,Winter,1.0,
Rose Garden,7,Thursday,Winter,2.0,23.0
Rose Garden,7,Friday,Fall,0.0,16.0
Rose Garden,7,Friday,Fall,1.0,
Rose Garden,7,Friday,Fall,2.0,42.0
Rose Garden,7,Friday,Spring,0.0,18.0
Rose Garden,7,Friday,Spring,1.0,23.0
Rose Garden,7,Friday,Spring,2.0,30.0
Rose Garden,7,Friday,Summer,0.0,26.0
Rose Garden,7,Friday,Summer,1.0,25.0
Rose Garden,7,Friday,Summer,2.0,
Rose Garden,7,Friday,Winter,0.0,9.0
Rose Garden,7,Friday,Winter,1.0,
Rose Garden,7,Friday,Winter,2.0,26.0
Rose Garden,7,Saturday,Fall,0.0,20.0
Rose Garden,7,Saturday,Fall,1.0,
Rose Garden,7,Saturday,Fall,2.0,31.0
Rose Garden,7,Saturday,Spring,0.0,16.0
Rose Garden,7,Saturday,Spring,1.0,7.0
Rose Garden,7,Saturday,Spring,2.0,28.0
Rose Garden,7,Saturday,Summer,0.0,20.0
Rose Garden,7,Saturday,Summer,1.0,35.0
Rose Garden,7,Saturday,Summer,2.0,
Rose Garden,7,Saturday,Winter,0.0,9.0
Rose Garden,7,Saturday,Winter,1.0,
Rose Garden,7,Saturday,Winter,2.0,20.0
Rose Garden,7,Sunday,Fall,0.0,24.0
Rose Garden,7,Sunday,Fall,1.0,
Rose Garden,7,Sunday,Fall,2.0,33.0
Rose Garden,7,Sunday,Spring,0.0,19.0
Rose Garden,7,Sunday,Spring,1.0,20.0
Rose Garden,7,Sunday,Spring,2.0,32.0
Rose Garden,7,Sunday,Summer,0.0,28.0
Rose Garden,7,Sunday,Summer,1.0,44.0
Rose Garden,7,Sunday,Summer,2.0,
Rose Garden,7,Sunday,Winter,0.0,9.0
Rose Garden,7,Sunday,Winter,1.0,
Rose Garden,7,Sunday,Winter,2.0,23.0
Rose Garden,8,Monday,Fall,0.0,1.0
Rose Garden,8,Monday,Fall,1.0,
Rose Garden,8,Monday,Fall,2.0,69.0
Rose Garden,8,Monday,Spring,0.0,34.0
Rose Garden,8,Monday,Spring,1.0,50.0
Rose Garden,8,Monday,Spring,2.0,44.0
Rose Garden,8,Monday,Summer,0.0,20.0
Rose Garden,8,Monday,Summer,1.0,19.0
Rose Garden,8,Monday,Summer,2.0,
Rose Garden,8,Monday,Winter,0.0,3.0
Rose Garden,8,Monday,Winter,1.0,
Rose Garden,8,Monday,Winter,2.0,41.0
Rose Garden,8,Tuesday,Fall,0.0,
Rose Garden,8,Tuesday,Fall,1.0,
Rose Garden,8,Tuesday,Fall,2.0,108.0
Rose Garden,8,Tuesday,Spring,0.0,33.0
Rose Garden,8,Tuesday,Spring,1.0,58.0
Rose Garden,8,Tuesday,Spring,2.0,48.0
Rose Garden,8,Tuesday,Summer,0.0,37.0
Rose Garden,8,Tuesday,Summer,1.0,36.0
Rose Garden,8,Tuesday,Summer,2.0,
Rose Garden,8,Tuesday,Winter,0.0,9.0
Rose Garden,8,Tuesday,Winter,1.0,
Rose Garden,8,Tuesday,Winter,2.0,44.0
Rose Garden,8,Wednesday,Fall,0.0,39.0
Rose Garden,8,Wednesday,Fall,1.0,
Rose Garden,8,Wednesday,Fall,2.0,96.0
Rose Garden,8,Wednesday,Spring,0.0,36.0
Rose Garden,8,Wednesday,Spring,1.0,75.0
Rose Garden,8,Wednesday,Spring,2.0,50.0
Rose Garden,8,Wednesday,Summer,0.0,57.0
Rose Garden,8,Wednesday,Summer,1.0,54.0
Rose Garden,8,Wednesday,Summer,2.0,
Rose Garden,8,Wednesday,Winter,0.0,15.0
Rose Garden,8,Wednesday,Winter,1.0,
Rose Garden,8,Wednesday,Winter,2.0,51.0
Rose Garden,8,Thursday,Fall,0.0,36.0
Rose Garden,8,Thursday,Fall,1.0,
Rose Garden,8,Thursday,Fall,2.0,97.0
Rose Garden,8,Thursday,Spring,0.0,28.0
Rose Garden,8,Thursday,Spring,1.0,96.0
Rose Garden,8,Thursday,Spring,2.0,64.0
Rose Garden,8,Thursday,Summer,0.0,52.0
Rose Garden,8,Thursday,Summer,1.0,61.0
Rose Garden,8,Thursday,Summer,2.0,
Rose Garden,8,Thursday,Winter,0.0,13.0
Rose Garden,8,Thursday,Winter,1.0,
Rose Garden,8,Thursday,Winter,2.0,57.0
Rose Garden,8,Friday,Fall,0.0,32.0
Rose Garden,8,Friday,Fall,1.0,
Rose Garden,8,Friday,Fall,2.0,107.0
Rose Garden,8,Friday,Spring,0.0,26.0
Rose Garden,8,Friday,Spring,1.0,68.0
Rose Garden,8,Friday,Spring,2.0,53.0
Rose Garden,8,Friday,Summer,0.0,50.0
Rose Garden,8,Friday,Summer,1.0,42.0
Rose Garden,8,Friday,Summer,2.0,
Rose Garden,8,Friday,Winter,0.0,14.0
Rose Garden,8,Friday,Winter,1.0,
Rose Garden,8,Friday,Winter,2.0,55.0
Rose Garden,8,Saturday,Fall,0.0,20.0
Rose Garden,8,Saturday,Fall,1.0,
Rose Garden,8,Saturday,Fall,2.0,39.0
Rose Garden,8,Saturday,Spring,0.0,17.0
Rose Garden,8,Saturday,Spring,1.0,9.0
Rose Garden,8,Saturday,Spring,2.0,31.0
Rose Garden,8,Saturday,Summer,0.0,21.0
Rose Garden,8,Saturday,Summer,1.0,37.0
Rose Garden,8,Saturday,Summer,2.0,
Rose Garden,8,Saturday,Winter,0.0,9.0
Rose Garden,8,Saturday,Winter,1.0,
Rose Garden,8,Saturday,Winter,2.0,27.0
Rose Garden,8,Sunday,Fall,0.0,24.0
Rose Garden,8,Sunday,Fall,1.0,
Rose Garden,8,Sunday,Fall,2.0,35.0
Rose Garden,8,Sunday,Spring,0.0,20.0
Rose Garden,8,Sunday,Spring,1.0,20.0
Rose Garden,8,Sunday,Spring,2.0,33.0
Rose Garden,8,Sunday,Summer,0.0,29.0
Rose Garden,8,Sunday,Summer,1.0,45.0
Rose Garden,8,Sunday,Summer,2.0,
Rose Garden,8,Sunday,Winter,0.0,8.0
Rose Garden,8,Sunday,Winter,1.0,
Rose Garden,8,Sunday,Winter,2.0,25.0
Rose Garden,9,Monday,Fall,0.0,5.0
Rose Garden,9,Monday,Fall,1.0,
Rose Garden,9,Monday,Fall,2.0,221.0
Rose Garden,9,Monday,Spring,0.0,82.0
Rose Garden,9,Monday,Spring,1.0,103.0
Rose Garden,9,Monday,Spring,2.0,123.0
Rose Garden,9,Monday,Summer,0.0,70.0
Rose Garden,9,Monday,Summer,1.0,69.0
Rose Garden,9,Monday,Summer,2.0,
Rose Garden,9,Monday,Winter,0.0,10.0
Rose Garden,9,Monday,Winter,1.0,
Rose Garden,9,Monday,Winter,2.0,127.0
Rose Garden,9,Tuesday,Fall,0.0,
Rose Garden,9,Tuesday,Fall,1.0,
Rose Garden,9,Tuesday,Fall,2.0,261.0
Rose Garden,9,Tuesday,Spring,0.0,94.0
Rose Garden,9,Tuesday,Spring,1.0,132.0
Rose Garden,9,Tuesday,Spring,2.0,138.0
Rose Garden,9,Tuesday,Summer,0.0,96.0
Rose Garden,9,Tuesday,Summer,1.0,91.0
Rose Garden,9,Tuesday,Summer,2.0,
Rose Garden,9,Tuesday,Winter,0.0,19.0
Rose Garden,9,Tuesday,Winter,1.0,
Rose Garden,9,Tuesday,Winter,2.0,124.0
Rose Garden,9,Wednesday,Fall,0.0,104.0
Rose Garden,9,Wednesday,Fall,1.0,
Rose Garden,9,Wednesday,Fall,2.0,283.0
Rose Garden,9,Wednesday,Spring,0.0,108.0
Rose Garden,9,Wednesday,Spring,1.0,159.0
Rose Garden,9,Wednesday,Spring,2.0,150.0
Rose Garden,9,Wednesday,Summer,0.0,120.0
Rose Garden,9,Wednesday,Summer,1.0,113.0
Rose Garden,9,Wednesday,Summer,2.0,
Rose Garden,9,Wednesday,Winter,0.0,37.0
Rose Garden,9,Wednesday,Winter,1.0,
Rose Garden,9,Wednesday,Winter,2.0,153.0
Rose Garden,9,Thursday,Fall,0.0,96.0
Rose Garden,9,Thursday,Fall,1.0,
Rose Garden,9,Thursday,Fall,2.0,243.0
Rose Garden,9,Thursday,Spring,0.0,74.0
Rose Garden,9,Thursday,Spring,1.0,168.0
Rose Garden,9,Thursday,Spring,2.0,150.0
Rose Garden,9,Thursday,Summer,0.0,104.0
Rose Garden,9,Thursday,Summer,1.0,122.0
Rose Garden,9,Thursday,Summer,2.0,
Rose Garden,9,Thursday,Winter,0.0,35.0
Rose Garden,9,Thursday,Winter,1.0,
Rose Garden,9,Thursday,Winter,2.0,144.0
Rose Garden,9,Friday,Fall,0.0,78.0
Rose Garden,9,Friday,Fall,1.0,
Rose Garden,9,Friday,Fall,2.0,263.0
Rose Garden,9,Friday,Spring,0.0,64.0
Rose Garden,9,Friday,Spring,1.0,122.0
Rose Garden,9,Friday,Spring,2.0,132.0
Rose Garden,9,Friday,Summer,0.0,75.0
Rose Garden,9,Friday,Summer,1.0,84.0
Rose Garden,9,Friday,Summer,2.0,
Rose Garden,9,Friday,Winter,0.0,29.0
Rose Garden,9,Friday,Winter,1.0,
Rose Garden,9,Friday,Winter,2.0,140.0
Rose Garden,9,Saturday,Fall,0.0,22.0
Rose Garden,9,Saturday,Fall,1.0,
Rose Garden,9,Saturday,Fall,2.0,55.0
Rose Garden,9,Saturday,Spring,0.0,30.0
Rose Garden,9,Saturday,Spring,1.0,16.0
Rose Garden,9,Saturday,Spring,2.0,40.0
Rose Garden,9,Saturday,Summer,0.0,23.0
Rose Garden,9,Saturday,Summer,1.0,42.0
Rose Garden,9,Saturday,Summer,2.0,
Rose Garden,9,Saturday,Winter,0.0,9.0
Rose Garden,9,Saturday,Winter,1.0,
Rose Garden,9,Saturday,Winter,2.0,36.0
Rose Garden,9,Sunday,Fall,0.0,26.0
Rose Garden,9,Sunday,Fall,1.0,
Rose Garden,9,Sunday,Fall,2.0,42.0
Rose Garden,9,Sunday,Spring,0.0,24.0
