dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1718434800,2024-06-15 07:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.78,10000,8.81,11.15,10.49,12.45,1016,,,82,5.14,240,,,,,,75,803,Clouds,broken clouds,04n
1718438400,2024-06-15 08:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.25,10000,8.47,10.6,9.83,12.38,1015,,,83,5.14,270,,,,,,75,803,Clouds,broken clouds,04n
1718442000,2024-06-15 09:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.02,10000,8.6,10.4,10.06,11.69,1015,,,85,3.6,70,,,,,,75,803,Clouds,broken clouds,04n
1718445600,2024-06-15 10:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.5,10000,8.6,9.9,9.12,11.69,1015,,,88,3.6,70,,,,,,75,803,Clouds,broken clouds,04n
1718449200,2024-06-15 11:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.26,,8.53,9.67,9.68,11.69,1015,,,89,0.45,68,0.89,,1,,,100,500,Rain,light rain,10n
1718452800,2024-06-15 12:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.25,10000,8.18,9.6,9.12,11.38,1015,,,87,6.17,280,,,1,,,100,520,Rain,light intensity shower rain,09n
1718456400,2024-06-15 13:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.6,10000,8.86,10.04,9.95,11.38,1015,,,89,6.69,300,,,1,,,75,521,Rain,shower rain,09d
1718460000,2024-06-15 14:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.52,10000,8.79,9.95,9.27,11.4,1015,,,89,7.72,280,,,1,,,75,521,Rain,shower rain,09d
1718463600,2024-06-15 15:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.63,10000,8.04,9.94,9.12,11.4,1015,,,84,6.17,280,,,1,,,75,500,Rain,light rain,10d
1718467200,2024-06-15 16:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.07,10000,8.47,10.43,9.98,11.61,1015,,,84,5.66,280,,,1,,,75,500,Rain,light rain,10d
1718470800,2024-06-15 17:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.82,10000,8.67,11.17,10.92,12.4,1016,,,81,4.12,280,,,,,,75,803,Clouds,broken clouds,04d
1718474400,2024-06-15 18:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,12.75,,8.63,12.06,11.35,14.27,1016,,,76,5.81,246,7.6,,,,,30,802,Clouds,scattered clouds,03d
1718478000,2024-06-15 19:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,13.85,10000,8.05,13.07,12.03,14.41,1016,,,68,5.81,240,9.39,,,,,75,803,Clouds,broken clouds,04d
1718481600,2024-06-15 20:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,14.5,10000,7.32,13.62,12.38,16.05,1017,,,62,5.81,253,8.49,,1.25,,,75,500,Rain,light rain,10d
1718485200,2024-06-15 21:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,14.65,10000,6.98,13.74,12.28,15.23,1017,,,60,3.09,230,,,1.25,,,75,500,Rain,light rain,10d
1718488800,2024-06-15 22:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,14.67,10000,7.71,13.84,12.76,14.95,1017,,,63,4.02,222,8.49,,1.25,,,75,500,Rain,light rain,10d
1718492400,2024-06-15 23:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,15.21,10000,7.26,14.33,13.39,15.94,1017,,,59,5.14,260,,,,,,40,802,Clouds,scattered clouds,03d
1718496000,2024-06-16 00:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,14.72,10000,6.8,13.79,14.38,15.78,1017,,,59,5.36,239,7.6,,,,,20,801,Clouds,few clouds,02d
1718499600,2024-06-16 01:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,14.72,10000,6.3,13.74,14.38,15.92,1017,,,57,4.92,242,7.15,,,,,20,801,Clouds,few clouds,02d
1718503200,2024-06-16 02:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,14.58,10000,6.42,13.61,14.12,15.35,1018,,,58,3.09,270,,,,,,20,801,Clouds,few clouds,02d
1718506800,2024-06-16 03:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,13.91,10000,6.99,13,13.01,14.98,1018,,,63,3.13,249,4.92,,,,,75,803,Clouds,broken clouds,04d
1718510400,2024-06-16 04:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,13.16,10000,6.51,12.2,12.21,13.56,1018,,,64,2.06,200,,,,,,75,803,Clouds,broken clouds,04d
1718514000,2024-06-16 05:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.95,10000,6.66,11.03,10.79,12.76,1019,,,70,1.03,20,,,,,,40,802,Clouds,scattered clouds,03n
1718517600,2024-06-16 06:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.11,10000,7.04,10.26,9.68,11.4,1019,,,76,1.03,30,,,,,,40,802,Clouds,scattered clouds,03n
1718521200,2024-06-16 07:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.25,10000,7.93,10.52,9.68,11.6,1019,,,80,3.58,36,4.92,,,,,75,803,Clouds,broken clouds,04n
1718524800,2024-06-16 08:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.87,10000,8.1,10.18,9.43,11.6,1019,,,83,4.63,70,,,0.5,,,75,500,Rain,light rain,10n
1718528400,2024-06-16 09:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.29,6437,7.53,9.54,9.12,11.38,1019,,,83,7.2,350,,,0.5,,,100,522,Rain,heavy intensity shower rain,09n
1718532000,2024-06-16 10:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.83,10000,8.27,8.26,9.39,11.13,1019,,,90,3.09,50,,1.4,,,,75,501,Rain,moderate rain,10n
1718535600,2024-06-16 11:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.63,10000,8.23,9.19,9.12,10.58,1019,,,91,1.54,70,,,1,,,75,500,Rain,light rain,10n
1718539200,2024-06-16 12:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.41,10000,8.18,7.22,8.57,10.58,1019,,,92,4.12,90,,,1,,,100,520,Rain,light intensity shower rain,09n
1718542800,2024-06-16 13:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.47,10000,8.55,7.55,8.83,10.58,1019,,,94,3.6,90,,,1,,,75,500,Rain,light rain,10d
1718546400,2024-06-16 14:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.53,10000,8.46,7.89,9.11,10.38,1018,,,93,3.09,100,,,0.56,,,100,500,Rain,light rain,10d
1718550000,2024-06-16 15:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.89,10000,8.97,8.65,9.12,10.54,1018,,,94,2.57,100,,,0.56,,,100,500,Rain,light rain,10d
1718553600,2024-06-16 16:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.24,10000,9.16,9.75,9.83,10.54,1018,,,93,1.79,61,3.13,,0.56,,,100,520,Rain,light intensity shower rain,09d
1718557200,2024-06-16 17:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.65,10000,9.57,10.2,9.68,11.69,1018,,,93,3.09,240,,,1,,,100,520,Rain,light intensity shower rain,09d
1718560800,2024-06-16 18:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.88,10000,9.63,10.43,9.96,11.65,1018,,,92,3.6,260,,0.51,,,,100,520,Rain,light intensity shower rain,09d
1718564400,2024-06-16 19:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.93,9656,9.52,10.45,10.23,11.65,1018,,,91,5.14,260,,2.16,,,,100,501,Rain,moderate rain,10d
1718564400,2024-06-16 19:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.93,9656,9.52,10.45,10.23,11.65,1018,,,91,5.14,260,,2.16,,,,100,701,Mist,mist,50d
1718568000,2024-06-16 20:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.65,9656,10.23,11.25,10.79,13.36,1017,,,91,3.6,250,,0.59,,,,100,500,Rain,light rain,10d
1718568000,2024-06-16 20:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.65,9656,10.23,11.25,10.79,13.36,1017,,,91,3.6,250,,0.59,,,,100,701,Mist,mist,50d
1718571600,2024-06-16 21:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.38,10000,9.3,10.85,10.79,12.2,1017,,,87,4.12,250,,,0.19,,,100,500,Rain,light rain,10d
1718575200,2024-06-16 22:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.86,10000,9.25,11.29,10.79,12.76,1017,,,84,2.24,215,8.05,,0.19,,,100,500,Rain,light rain,10d
1718578800,2024-06-16 23:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,13.25,10000,9.5,12.67,12.18,14.39,1016,,,78,2.57,200,,,,,,75,803,Clouds,broken clouds,04d
